country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","24-08-2026 11:00:00",23.243639,72.68994,PM10,107,166,137
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","24-08-2026 11:00:00",23.023389,72.515201,NO2,22,41,25
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","24-08-2026 11:00:00",23.023389,72.515201,NH3,1,2,1
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","24-08-2026 11:00:00",22.977134,72.553024,PM2.5,35,70,49
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-08-2026 11:00:00",23.020509,72.579261,OZONE,10,12,11
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","24-08-2026 11:00:00",22.320153,73.216285,SO2,7,8,8
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","24-08-2026 11:00:00",23.264759,77.381568,SO2,5,6,6
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","24-08-2026 11:00:00",23.264759,77.381568,OZONE,12,23,18
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","24-08-2026 11:00:00",23.233584,77.400574,PM10,19,111,65
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","24-08-2026 11:00:00",23.233584,77.400574,CO,23,38,27
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","24-08-2026 11:00:00",22.9682591,76.064118,PM2.5,22,64,40
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","24-08-2026 11:00:00",26.200388,78.147714,OZONE,16,57,41
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","24-08-2026 11:00:00",26.203442,78.193251,PM2.5,32,57,43
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","24-08-2026 11:00:00",26.203442,78.193251,OZONE,43,58,49
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","24-08-2026 11:00:00",26.259242,78.216432,SO2,10,14,11
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","24-08-2026 11:00:00",26.259242,78.216432,CO,56,64,58
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","24-08-2026 11:00:00",22.678,75.8559,OZONE,5,5,5
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","24-08-2026 11:00:00",22.7524,75.8872,PM2.5,20,33,27
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","24-08-2026 11:00:00",22.7524,75.8872,PM10,23,44,31
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","24-08-2026 11:00:00",13.94,75.555917,NH3,3,4,4
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","24-08-2026 11:00:00",10.073232,76.302765,PM10,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","24-08-2026 11:00:00",11.875,75.3732,PM2.5,88,101,93
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","24-08-2026 11:00:00",11.875,75.3732,CO,14,15,14
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","24-08-2026 11:00:00",8.5149093,76.9435879,PM10,9,25,17
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","24-08-2026 11:00:00",8.5149093,76.9435879,NO2,2,5,3
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","24-08-2026 11:00:00",8.5637,76.8865,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","24-08-2026 11:00:00",8.5637,76.8865,NH3,0,0,0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","24-08-2026 11:00:00",10.5324,76.2159,SO2,0,0,0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","24-08-2026 11:00:00",10.5324,76.2159,CO,21,28,25
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","24-08-2026 11:00:00",10.5324,76.2159,OZONE,30,31,30
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","24-08-2026 11:00:00",23.210494,77.425409,NO2,7,19,12
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","24-08-2026 11:00:00",15.411456,75.638133,SO2,25,33,29
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","24-08-2026 11:00:00",15.3714823,75.1160168,CO,9,14,12
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","24-08-2026 11:00:00",12.415911,75.73505,PM10,3,20,10
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","24-08-2026 11:00:00",12.88925,74.853,NH3,2,4,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","24-08-2026 11:00:00",12.88925,74.853,SO2,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","24-08-2026 11:00:00",12.21041,76.37376,CO,4,23,10
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","24-08-2026 11:00:00",12.21041,76.37376,OZONE,8,130,39
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","24-08-2026 11:00:00",12.733409,77.298051,PM2.5,3,45,19
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","24-08-2026 11:00:00",12.733409,77.298051,CO,23,43,28
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","24-08-2026 11:00:00",23.707909,86.41467,PM10,88,135,106
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","24-08-2026 11:00:00",12.7816279,77.6299145,PM10,46,171,71
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","24-08-2026 11:00:00",12.7816279,77.6299145,SO2,16,17,16
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","24-08-2026 11:00:00",12.7816279,77.6299145,CO,35,36,36
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","24-08-2026 11:00:00",12.9756843,77.5660749,PM10,78,93,92
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","24-08-2026 11:00:00",12.920984,77.584908,PM10,19,487,100
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","24-08-2026 11:00:00",12.920984,77.584908,NO2,4,12,8
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","24-08-2026 11:00:00",13.0246342,77.5080115,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","24-08-2026 11:00:00",13.029152,77.585901,CO,9,62,47
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","24-08-2026 11:00:00",30.943887,76.801991,CO,102,110,105
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","24-08-2026 11:00:00",34.031606,75.009712,NH3,NA,NA,NA
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","24-08-2026 11:00:00",34.031606,75.009712,OZONE,NA,NA,NA
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","24-08-2026 11:00:00",34.066206,74.81982,OZONE,0,2,1
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","24-08-2026 11:00:00",34.06313,74.96017,CO,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","24-08-2026 11:00:00",23.80569,86.44268,PM10,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","24-08-2026 11:00:00",23.80569,86.44268,NH3,NA,NA,NA
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","24-08-2026 11:00:00",29.8006,76.4155,PM10,77,104,91
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","24-08-2026 11:00:00",29.8006,76.4155,NO2,21,26,23
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","24-08-2026 11:00:00",29.8006,76.4155,SO2,35,39,37
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","24-08-2026 11:00:00",29.6953,77.0027,CO,42,56,48
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","24-08-2026 11:00:00",29.966942,76.875879,NO2,7,10,9
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","24-08-2026 11:00:00",28.360699,76.93609,PM10,78,140,102
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","24-08-2026 11:00:00",28.360699,76.93609,NH3,10,24,18
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","24-08-2026 11:00:00",29.432304,76.972765,PM10,53,153,119
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","24-08-2026 11:00:00",28.52123,76.37138,PM2.5,29,86,51
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","24-08-2026 11:00:00",28.52123,76.37138,CO,34,40,38
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-08-2026 11:00:00",29.5364,75.0158,NH3,13,14,14
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-08-2026 11:00:00",29.5364,75.0158,CO,76,99,87
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","24-08-2026 11:00:00",28.060249,76.113115,OZONE,10,43,21
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","24-08-2026 11:00:00",28.1485564,77.3320667,PM10,68,395,178
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","24-08-2026 11:00:00",28.3153,76.9143,PM2.5,NA,NA,NA
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","24-08-2026 11:00:00",28.3153,76.9143,NO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","24-08-2026 11:00:00",13.328028,75.797056,CO,11,50,23
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","24-08-2026 11:00:00",15.411456,75.638133,NH3,3,5,4
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","24-08-2026 11:00:00",22.7524,75.8872,OZONE,7,11,10
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","24-08-2026 11:00:00",22.7084,75.8815,PM10,32,55,42
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","24-08-2026 11:00:00",23.168606,79.932247,OZONE,9,21,15
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","24-08-2026 11:00:00",23.142888,79.916147,NH3,4,6,5
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","24-08-2026 11:00:00",23.142888,79.916147,SO2,10,12,11
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","24-08-2026 11:00:00",23.163174,79.973061,SO2,4,9,6
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","24-08-2026 11:00:00",23.218135,79.95777,PM2.5,26,68,47
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","24-08-2026 11:00:00",23.50016,80.23284,PM10,29,72,53
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","24-08-2026 11:00:00",23.50016,80.23284,SO2,16,37,28
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","24-08-2026 11:00:00",24.2613009,80.7231783,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","24-08-2026 11:00:00",24.2613009,80.7231783,SO2,11,12,12
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","24-08-2026 11:00:00",23.10844,77.511428,PM2.5,31,113,63
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","24-08-2026 11:00:00",19.87562,75.38731,CO,21,28,26
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","24-08-2026 11:00:00",19.863756,75.321188,PM10,35,60,46
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","24-08-2026 11:00:00",19.863756,75.321188,NO2,8,18,12
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","24-08-2026 11:00:00",19.8389439,75.244448,PM2.5,45,54,50
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","24-08-2026 11:00:00",19.8389439,75.244448,SO2,26,29,28
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","24-08-2026 11:00:00",19.8389439,75.244448,OZONE,10,24,14
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","24-08-2026 11:00:00",19.16485,73.23409,SO2,7,11,9
India,Maharashtra,Beed,"Bir, Beed - MPCB","24-08-2026 11:00:00",18.988474,75.753873,PM2.5,10,53,24
India,Maharashtra,Beed,"Bir, Beed - MPCB","24-08-2026 11:00:00",18.988474,75.753873,CO,4,16,9
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","24-08-2026 11:00:00",19.0243902,73.0406721,PM10,34,86,54
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","24-08-2026 11:00:00",19.309073,73.057223,PM2.5,25,38,30
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","24-08-2026 11:00:00",19.309073,73.057223,NO2,5,6,5
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","24-08-2026 11:00:00",19.9775302,79.2337086,SO2,1,10,5
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","24-08-2026 11:00:00",20.918946,74.776388,CO,4,11,6
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","24-08-2026 11:00:00",19.2268427,73.0788456,PM2.5,2,17,8
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","24-08-2026 11:00:00",19.2268427,73.0788456,CO,10,67,21
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","24-08-2026 11:00:00",19.2268427,73.0788456,OZONE,22,35,27
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","24-08-2026 11:00:00",19.710842,77.151824,PM2.5,9,43,28
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","24-08-2026 11:00:00",19.710842,77.151824,NO2,3,13,6
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","24-08-2026 11:00:00",19.854616,75.905894,CO,28,34,30
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","24-08-2026 11:00:00",19.854616,75.905894,OZONE,6,26,18
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","24-08-2026 11:00:00",19.192056,72.9585188,SO2,9,17,13
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","24-08-2026 11:00:00",16.7143745,74.2426398,NH3,1,3,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","24-08-2026 11:00:00",16.6870449,74.2505872,PM2.5,5,26,14
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","24-08-2026 11:00:00",18.39963,76.57452,CO,2,8,5
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","24-08-2026 11:00:00",23.331731,75.045981,NH3,NA,NA,NA
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","24-08-2026 11:00:00",24.58434363,80.8549414,NO2,12,13,12
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","24-08-2026 11:00:00",23.1633321,75.800225,CO,28,35,31
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","24-08-2026 11:00:00",19.10122,74.73339,CO,8,13,11
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","24-08-2026 11:00:00",20.719516,77.000253,SO2,5,11,9
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","24-08-2026 11:00:00",20.719516,77.000253,OZONE,9,15,11
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","24-08-2026 11:00:00",19.215784,73.199781,PM10,51,125,89
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","24-08-2026 11:00:00",19.215784,73.199781,CO,8,13,10
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","24-08-2026 11:00:00",20.939198,77.765701,CO,22,23,23
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","24-08-2026 11:00:00",18.1023399,73.4783687,NH3,3,3,3
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","24-08-2026 11:00:00",18.1023399,73.4783687,CO,30,39,35
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","24-08-2026 11:00:00",19.296481,72.840923,OZONE,0,2,1
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","24-08-2026 11:00:00",19.060498,72.923356,PM2.5,13,40,27
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","24-08-2026 11:00:00",19.000083,72.813993,NO2,8,16,12
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","24-08-2026 11:00:00",19.000083,72.813993,NH3,1,1,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","24-08-2026 11:00:00",19.065931,72.862131,NO2,6,7,6
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","24-08-2026 11:00:00",19.0632143,72.8456324,NH3,5,6,5
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","24-08-2026 11:00:00",19.0632143,72.8456324,OZONE,11,12,11
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","24-08-2026 11:00:00",19.04946,72.923,NH3,6,6,6
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","24-08-2026 11:00:00",19.10078,72.87462,PM10,18,41,29
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","24-08-2026 11:00:00",21.14472,79.107595,PM2.5,34,73,47
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","24-08-2026 11:00:00",21.14472,79.107595,PM10,44,95,61
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","24-08-2026 11:00:00",21.152875,79.0517531,SO2,1,8,4
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","24-08-2026 11:00:00",19.9591346,73.7788008,PM10,20,38,29
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","24-08-2026 11:00:00",19.9591346,73.7788008,NO2,3,6,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","24-08-2026 11:00:00",20.021503,73.813844,PM10,33,52,40
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","24-08-2026 11:00:00",20.021503,73.813844,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","24-08-2026 11:00:00",18.96702,72.84214,CO,52,68,58
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","24-08-2026 11:00:00",19.11074,72.86084,PM2.5,10,41,29
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","24-08-2026 11:00:00",19.11074,72.86084,NO2,3,6,4
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","24-08-2026 11:00:00",19.053536,72.84643,PM10,44,87,68
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","24-08-2026 11:00:00",19.0863,72.8888,CO,25,25,25
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","24-08-2026 11:00:00",19.083694,72.920967,PM2.5,16,52,28
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","24-08-2026 11:00:00",19.083694,72.920967,NO2,4,10,6
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","24-08-2026 11:00:00",19.083694,72.920967,NH3,4,7,5
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","24-08-2026 11:00:00",18.897756,72.81332,OZONE,19,25,21
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","24-08-2026 11:00:00",19.215859,72.831718,PM10,9,22,16
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","24-08-2026 11:00:00",19.000084,72.85673,PM10,33,41,36
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","24-08-2026 11:00:00",19.000084,72.85673,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","24-08-2026 11:00:00",19.1653323,72.922099,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","24-08-2026 11:00:00",19.1653323,72.922099,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","24-08-2026 11:00:00",19.1653323,72.922099,CO,36,39,38
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","24-08-2026 11:00:00",18.9767,72.838,NO2,5,15,10
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","24-08-2026 11:00:00",18.9767,72.838,CO,20,30,24
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","24-08-2026 11:00:00",19.1878657,72.8304069,NO2,17,19,18
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.008751,73.01662,CO,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","24-08-2026 11:00:00",19.265594,76.761463,NH3,0,1,0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","24-08-2026 11:00:00",19.265594,76.761463,CO,8,14,11
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","24-08-2026 11:00:00",18.63673,73.82487,CO,7,20,13
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","24-08-2026 11:00:00",18.63673,73.82487,OZONE,5,10,7
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","24-08-2026 11:00:00",18.640051,73.848956,PM2.5,17,55,32
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","24-08-2026 11:00:00",18.640051,73.848956,NO2,16,35,25
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","24-08-2026 11:00:00",18.616318,73.765797,NH3,2,6,3
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","24-08-2026 11:00:00",18.616318,73.765797,OZONE,6,10,8
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","24-08-2026 11:00:00",18.664282,73.763966,PM2.5,15,58,29
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","24-08-2026 11:00:00",18.59051,73.77946,NH3,1,2,2
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","24-08-2026 11:00:00",18.59051,73.77946,OZONE,5,12,8
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","24-08-2026 11:00:00",19.95022,73.73148,PM2.5,17,39,27
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","24-08-2026 11:00:00",19.95022,73.73148,SO2,1,4,2
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","24-08-2026 11:00:00",19.95022,73.73148,OZONE,8,13,11
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.090337,73.014232,PM2.5,15,39,25
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.090337,73.014232,SO2,1,2,1
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.0575752,73.0151367,PM10,27,50,40
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.0575752,73.0151367,SO2,14,16,15
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.02579,73.10297,OZONE,3,7,4
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.1135051,73.008978,PM10,37,73,59
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","24-08-2026 11:00:00",19.1135051,73.008978,NO2,42,43,43
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","24-08-2026 11:00:00",25.6635413,94.0989878,NO2,3,4,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","24-08-2026 11:00:00",20.832874,85.104082,NO2,6,25,12
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","24-08-2026 11:00:00",20.832874,85.104082,NH3,5,8,6
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","24-08-2026 11:00:00",21.51161,86.89088,OZONE,7,33,15
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","24-08-2026 11:00:00",21.941841,86.728318,PM10,24,52,36
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","24-08-2026 11:00:00",21.941841,86.728318,OZONE,27,46,37
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","24-08-2026 11:00:00",20.34652,85.8163,PM10,8,81,37
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","24-08-2026 11:00:00",19.445821,72.7988231,PM2.5,NA,NA,NA
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","24-08-2026 11:00:00",19.445821,72.7988231,PM10,NA,NA,NA
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","24-08-2026 11:00:00",19.445821,72.7988231,SO2,NA,NA,NA
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat -Meghalaya PCB","24-08-2026 11:00:00",26.079047,91.875185,NH3,0,1,0
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","24-08-2026 11:00:00",25.5803419,91.8942571,PM10,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","24-08-2026 11:00:00",25.5803419,91.8942571,NO2,1,4,2
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","24-08-2026 11:00:00",25.5586,91.8985,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","24-08-2026 11:00:00",25.5586,91.8985,OZONE,21,33,27
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","24-08-2026 11:00:00",18.614767,73.799516,SO2,NA,NA,NA
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","24-08-2026 11:00:00",18.501793,73.927532,OZONE,8,9,9
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","24-08-2026 11:00:00",18.57304,73.927715,SO2,NA,NA,NA
